item,condition,attractor,case,verb,sentence,source_file,language,leftward_entropy,leftward_attn_diff,leftward_attn_to_head,leftward_attn_to_attractor,nsubj_entropy,nsubj_attn_diff,nsubj_attn_to_head,nsubj_attn_to_attractor,top5_layer,top5_entropy,top5_attn_diff,top5_attn_to_head,top5_attn_to_attractor,top5_head_in_top5
32,unamb_sg_pl,sg,unamb,pl,Die Diskussion mit der Beamtin sind bekannt.,german_stimuli.csv,german,1.5013126,-0.04287802976086823,0.03807524444400769,0.08095327420487593,1.3055847,-0.04621618938864169,0.08364866735181811,0.1298648567404598,9,0.9957308,0.01554948277771473,0.028769856318831444,0.013220373541116714,1.0
32,unamb_pl_sg,pl,unamb,sg,Die Diskussion mit den Beamtinnen ist bekannt.,german_stimuli.csv,german,1.502146,-0.07554335940157557,0.03971119543485315,0.11525455483642873,1.4000552,-0.0379333883654114,0.10507479893138891,0.14300818729680032,9,1.0525724,0.01446533016860485,0.03146301209926605,0.0169976819306612,1.0
32,unamb_pl_pl,pl,unamb,pl,Die Diskussion mit den Beamtinnen sind bekannt.,german_stimuli.csv,german,1.53772,-0.05991678302571017,0.0378383774975191,0.09775516052322927,1.3581483,-0.05880174493848398,0.08355023056303099,0.14235197550151496,9,0.99958944,0.013622568920254707,0.029599612578749657,0.01597704365849495,1.0
33,amb_sg_sg,sg,amb,sg,Die Auseinandersetzung über das Kind ist bekannt.,german_stimuli.csv,german,1.4510716,-0.024167788520745147,0.056813167032677823,0.08098095555342297,1.4347951,-0.01664577775084162,0.11207073540278963,0.12871651315363125,9,1.0871072,0.022103099152445793,0.03501594811677933,0.012912848964333534,0.0
33,amb_sg_pl,sg,amb,pl,Die Auseinandersetzung über das Kind sind bekannt.,german_stimuli.csv,german,1.4990308,-0.025484757012438308,0.05351542718797475,0.07900018420041306,1.3609079,-0.04214673826291473,0.0831992797152394,0.12534601797815412,9,0.9738116,0.015603122301399708,0.025160886347293854,0.009557764045894146,0.0
33,amb_pl_sg,pl,amb,sg,Die Auseinandersetzung über die Kinder ist bekannt.,german_stimuli.csv,german,1.4566321,-0.040929559677422844,0.057206553230318494,0.09813611290774134,1.4583783,-0.01104288112123406,0.11368380008048469,0.12472668120171874,9,1.0354446,0.014954987913370132,0.029931843280792236,0.014976855367422104,0.0
33,amb_pl_pl,pl,amb,pl,Die Auseinandersetzung über die Kinder sind bekannt.,german_stimuli.csv,german,1.4981745,-0.045560384715096804,0.05366721345181134,0.09922759816690814,1.4373925,-0.04968722952147484,0.08659177203113674,0.13627900155261158,9,0.9440392,0.009921327233314514,0.022801194339990616,0.012879867106676102,0.0
33,unamb_sg_sg,sg,unamb,sg,Die Auseinandersetzung mit dem Kind ist bekannt.,german_stimuli.csv,german,1.4243972,-0.041005537827041395,0.053184635072975085,0.09419017290001648,1.4194767,-0.026933049632678552,0.1019107067599196,0.12884375639259815,9,1.0671941,0.023309522308409214,0.035166364163160324,0.01185684185475111,0.0
33,unamb_sg_pl,sg,unamb,pl,Die Auseinandersetzung mit dem Kind sind bekannt.,german_stimuli.csv,german,1.4879074,-0.029017795864876916,0.0515449474788852,0.08056274334376212,1.346945,-0.0478546574738087,0.07650926779925582,0.12436392527306453,9,0.9582774,0.01779257133603096,0.02586442604660988,0.008071854710578918,0.0
33,unamb_pl_sg,pl,unamb,sg,Die Auseinandersetzung mit den Kindern ist bekannt.,german_stimuli.csv,german,1.472288,-0.032446374525210334,0.05915439771193291,0.09160077223714325,1.4320208,-0.019460069642342325,0.1033895756835717,0.12284964532591403,9,1.011359,0.016261880286037922,0.030265670269727707,0.014003789983689785,0.0
33,unamb_pl_pl,pl,unamb,pl,Die Auseinandersetzung mit den Kindern sind bekannt.,german_stimuli.csv,german,1.5048743,-0.030627427222611914,0.0532233109129038,0.08385073813551572,1.3964688,-0.04589791943138906,0.08009274245420031,0.12599066188558936,9,0.9163655,0.010843350552022457,0.0222946684807539,0.011451317928731441,0.0
34,amb_sg_sg,sg,amb,sg,Die Veröffentlichung über die Zeitschrift ist bekannt.,german_stimuli.csv,german,1.3455358,-0.08793260548160262,0.06637440356142932,0.15430700904303193,1.4831707,-0.08035456234450197,0.07797908118133687,0.15833364352583884,9,1.1598239,0.010582022368907928,0.030371878296136856,0.019789855927228928,0.0
34,amb_sg_pl,sg,amb,pl,Die Veröffentlichung über die Zeitschrift sind bekannt.,german_stimuli.csv,german,1.3818846,-0.05578377771497003,0.07204535103948614,0.12782912875445618,1.3865337,-0.07242980609141383,0.07122221383772698,0.1436520199291408,9,1.0301262,0.0167995048686862,0.02992178685963154,0.01312228199094534,0.0
34,amb_pl_sg,pl,amb,sg,Die Veröffentlichung über die Zeitschriften ist bekannt.,german_stimuli.csv,german,1.3576268,-0.05446130383113825,0.07931242588913108,0.13377372972026932,1.4530158,-0.07168112763347548,0.07590096087051112,0.1475820885039866,9,1.0936137,0.01487068459391594,0.029968533664941788,0.015097849071025848,0.0
34,amb_pl_pl,pl,amb,pl,Die Veröffentlichung über die Zeitschriften sind bekannt.,german_stimuli.csv,german,1.3993404,-0.03301811868223581,0.08052564144381336,0.11354376012604916,1.417851,-0.0842233479352811,0.06685696352700203,0.15108031146228312,9,1.0020924,0.015474307350814342,0.02860368974506855,0.013129382394254208,0.0
34,unamb_sg_sg,sg,unamb,sg,Die Veröffentlichung in der Zeitschrift ist bekannt.,german_stimuli.csv,german,1.3054422,-0.08932228453353872,0.06863457600480416,0.15795686053834287,1.4865129,-0.08099340866371743,0.07541158073529848,0.1564049893990159,9,1.1208575,0.011956069618463516,0.030255090445280075,0.01829902082681656,0.0
34,unamb_sg_pl,sg,unamb,pl,Die Veröffentlichung in der Zeitschrift sind bekannt.,german_stimuli.csv,german,1.3629241,-0.049095651949488686,0.07293041797992714,0.12202606992941582,1.3938726,-0.07167595072617608,0.06985407679373545,0.14153002751991153,9,0.9943305,0.018000156618654728,0.031453363597393036,0.013453206978738308,0.0
34,unamb_pl_sg,pl,unamb,sg,Die Veröffentlichung in den Zeitschriften ist bekannt.,german_stimuli.csv,german,1.381338,-0.04070951519086492,0.08534574504748918,0.1260552602383541,1.4320343,-0.07068292130693318,0.07356163407698749,0.14424455538392067,9,1.100371,0.01594473049044609,0.0308384969830513,0.01489376649260521,0.0
34,unamb_pl_pl,pl,unamb,pl,Die Veröffentlichung in den Zeitschriften sind bekannt.,german_stimuli.csv,german,1.4232882,-0.016392228007532594,0.08342406882999284,0.09981629683752544,1.4020838,-0.08005057938065363,0.06709903020743298,0.1471496095880866,9,0.9431517,0.01504697185009718,0.026977406814694405,0.011930434964597225,0.0
35,amb_sg_sg,sg,amb,sg,Die Berichterstattung über die Bundestagsdebatte ist bekannt.,german_stimuli.csv,german,1.4319098,-0.08995127980093684,0.04124261666296434,0.13119389646390117,1.4733154,-0.05664944122342295,0.10694281137751513,0.16359225260093807,9,1.0438348,0.02509114146232605,0.039194196462631226,0.014103055000305176,0.0
35,amb_sg_pl,sg,amb,pl,Die Berichterstattung über die Bundestagsdebatte sind bekannt.,german_stimuli.csv,german,1.4400595,-0.0814802676963609,0.039685565695572224,0.12116583339193313,1.3905854,-0.059649922424535616,0.09191415318699611,0.15156407561153173,9,0.9211752,0.01750902086496353,0.02966998890042305,0.012160968035459518,0.0
35,amb_pl_sg,pl,amb,sg,Die Berichterstattung über die Bundestagsdebatten ist bekannt.,german_stimuli.csv,german,1.4652926,-0.10720544612795564,0.04112731150580586,0.1483327576337615,1.4650658,-0.05880426350146308,0.10193975055493638,0.16074401405639946,9,1.0602783,0.025320906192064285,0.03993748128414154,0.014616575092077255,0.0
35,amb_pl_pl,pl,amb,pl,Die Berichterstattung über die Bundestagsdebatten sind bekannt.,german_stimuli.csv,german,1.4744027,-0.1012223256668932,0.03879748371648191,0.1400198093833751,1.4204943,-0.06711423622532493,0.0888811951308071,0.15599543135613203,9,0.94606817,0.016559338197112083,0.030394908040761948,0.013835569843649864,0.0
35,unamb_sg_sg,sg,unamb,sg,Die Berichterstattung von der Bundestagsdebatte ist bekannt.,german_stimuli.csv,german,1.4728944,-0.0811730208063409,0.04359094244894095,0.12476396325528186,1.4808838,-0.06453657556522074,0.09735357331846473,0.16189014888368547,9,1.0729371,0.020601768977940083,0.034530699253082275,0.013928930275142193,0.0
35,unamb_sg_pl,sg,unamb,pl,Die Berichterstattung von der Bundestagsdebatte sind bekannt.,german_stimuli.csv,german,1.4762397,-0.0658467058839051,0.04092558877700867,0.10677229466091376,1.4023068,-0.06727333027456198,0.08338502509932724,0.15065835537388922,9,0.92192304,0.01574884820729494,0.027056677266955376,0.011307829059660435,0.0
35,unamb_pl_sg,pl,unamb,sg,Die Berichterstattung von den Bundestagsdebatten ist bekannt.,german_stimuli.csv,german,1.4941093,-0.10351021816431114,0.045121031433799884,0.14863124959811103,1.4608046,-0.06641086165561774,0.09349388021275899,0.15990474186837672,9,1.0685084,0.02225289959460497,0.035921063274145126,0.013668163679540157,0.0
35,unamb_pl_pl,pl,unamb,pl,Die Berichterstattung von den Bundestagsdebatten sind bekannt.,german_stimuli.csv,german,1.5067855,-0.09216211963455123,0.04194959278295585,0.13411171241750708,1.4276841,-0.07387923572814543,0.08142653007389526,0.1553057658020407,9,0.93561304,0.01500166766345501,0.027821417897939682,0.012819750234484673,0.0
36,amb_sg_sg,sg,amb,sg,Die Postkarte für die Mutter ist bekannt.,german_stimuli.csv,german,1.402599,-0.08055112179029252,0.06322477172099994,0.14377589351129244,1.4628063,-0.08298383197361033,0.07573219143706014,0.15871602341067045,9,0.9732731,0.025936780497431755,0.036579616367816925,0.01064283587038517,0.0
36,amb_sg_pl,sg,amb,pl,Die Postkarte für die Mutter sind bekannt.,german_stimuli.csv,german,1.448416,-0.04886750536520026,0.07171115725209916,0.12057866261729941,1.3933151,-0.08628751670780048,0.07170326776964202,0.1579907844774425,9,0.8286513,0.017943193204700947,0.024748019874095917,0.00680482666939497,1.0
36,amb_pl_sg,pl,amb,sg,Die Postkarte für die Mütter ist bekannt.,german_stimuli.csv,german,1.4282618,-0.06817969829945554,0.06274284175816688,0.13092254005762244,1.5084021,-0.05976932633241279,0.07597185729498404,0.13574118362739682,9,0.9400526,0.02794200787320733,0.035720810294151306,0.0077788024209439754,1.0
36,amb_pl_pl,pl,amb,pl,Die Postkarte für die Mütter sind bekannt.,german_stimuli.csv,german,1.4639385,-0.055200379111857954,0.06524224184601621,0.12044262095787417,1.4492271,-0.08662769100604535,0.0682696463076961,0.15489733731374145,9,0.84320456,0.021313058212399483,0.027115236967802048,0.005802178755402565,1.0
36,unamb_sg_sg,sg,unamb,sg,Die Postkarte von der Mutter ist bekannt.,german_stimuli.csv,german,1.3906584,-0.06579686455921382,0.06631994777177788,0.1321168123309917,1.4587548,-0.07808478888924707,0.07390362499412607,0.15198841388337314,9,1.028949,0.03336174041032791,0.044470444321632385,0.011108703911304474,1.0
36,unamb_sg_pl,sg,unamb,pl,Die Postkarte von der Mutter sind bekannt.,german_stimuli.csv,german,1.4589577,-0.023977775464376804,0.07744047725765597,0.10141825272203278,1.4082165,-0.07873738004762187,0.07145661791384712,0.15019399796146898,9,0.84708035,0.0221292064525187,0.02943083457648754,0.00730162812396884,1.0
36,unamb_pl_sg,pl,unamb,sg,Die Postkarte von den Müttern ist bekannt.,german_stimuli.csv,german,1.5065691,-0.08168506086821595,0.0610810965155963,0.14276615738381224,1.5078766,-0.06078138641033657,0.076319514485557,0.13710090089589358,9,1.0345516,0.03147364221513271,0.041783303022384644,0.01030966080725193,1.0
36,unamb_pl_pl,pl,unamb,pl,Die Postkarte von den Müttern sind bekannt.,german_stimuli.csv,german,1.573109,-0.062049806705408626,0.06510468366082023,0.12715449036622886,1.4961216,-0.07439839599463922,0.07301440200027245,0.14741279799491167,9,0.8902282,0.02043903898447752,0.029255114495754242,0.008816075511276722,1.0
37,amb_sg_sg,sg,amb,sg,Die Kritik über die Aufführung ist bekannt.,german_stimuli.csv,german,1.2813301,-0.10108483606184678,0.04118394786980275,0.14226878393164952,1.3453438,-0.05702342488778285,0.09782826276520737,0.15485168765299023,9,1.0367105,0.0338058415800333,0.04790011793375015,0.01409427635371685,1.0
37,amb_sg_pl,sg,amb,pl,Die Kritik über die Aufführung sind bekannt.,german_stimuli.csv,german,1.2985958,-0.08955123637933968,0.04424317940720255,0.13379441578654222,1.2858187,-0.0655586434512305,0.08001112812357965,0.14556977157481016,9,0.9722155,0.03608030080795288,0.048251546919345856,0.012171246111392975,1.0
37,amb_pl_sg,pl,amb,sg,Die Kritik über die Aufführungen ist bekannt.,german_stimuli.csv,german,1.2640691,-0.07636394947201035,0.041383071331461616,0.11774702080347196,1.322948,-0.054593762638333196,0.09244999447902018,0.14704375711735337,9,1.0016812,0.030468981713056564,0.04406699165701866,0.013598009943962097,1.0
37,amb_pl_pl,pl,amb,pl,Die Kritik über die Aufführungen sind bekannt.,german_stimuli.csv,german,1.307957,-0.06694142961423608,0.04350120838043836,0.11044263799467444,1.2999424,-0.08447399101751116,0.07230010610474083,0.156774097122252,9,0.9928208,0.039388399571180344,0.05285521596670151,0.013466816395521164,1.0
37,unamb_sg_sg,sg,unamb,sg,Die Kritik an der Aufführung ist bekannt.,german_stimuli.csv,german,1.2650416,-0.09792728016141197,0.04085662982329226,0.13878390998470422,1.3593261,-0.05679179727848025,0.09768519168902783,0.15447698896750808,9,1.0101155,0.02040117233991623,0.035507846623659134,0.015106674283742905,1.0
37,unamb_sg_pl,sg,unamb,pl,Die Kritik an der Aufführung sind bekannt.,german_stimuli.csv,german,1.2979815,-0.07564562240727221,0.04315805468691129,0.11880367709418352,1.2941135,-0.06111273059326141,0.08260880274062128,0.14372153333388268,9,0.9399185,0.022860931232571602,0.03493785113096237,0.01207691989839077,1.0
37,unamb_pl_sg,pl,unamb,sg,Die Kritik an den Aufführungen ist bekannt.,german_stimuli.csv,german,1.2613165,-0.06433710748502955,0.0423701920627861,0.10670729954781563,1.323693,-0.05672689866772028,0.08922172738673059,0.14594862605445086,9,0.9857841,0.02053750865161419,0.03408503904938698,0.013547530397772789,1.0
37,unamb_pl_pl,pl,unamb,pl,Die Kritik an den Aufführungen sind bekannt.,german_stimuli.csv,german,1.2984145,-0.055275078335583136,0.04322316069355754,0.09849823902914068,1.2898982,-0.07854486236146943,0.07547249106892093,0.15401735343039036,9,0.94182706,0.023285579867661,0.03554292023181915,0.012257340364158154,1.0
