item,sentence,condition,head_num,attr_num,verb_num,attention_to_attractor,attention_to_head,head_tokens,attractor_tokens,verb_tokens
66,Переломы из-за падения из-за преклонного возраста альпиниста были тяжёлыми,PL-SG-PL,PL,SG,PL,0.26168936491012573,0.22961150109767914,"['перелом', '##ы']",['падения'],"['из', '-', 'за', 'прекло', '##нного']"
66,Переломы из-за падений из-за преклонного возраста альпиниста был тяжёлым,PL-PL-SG,PL,PL,SG,0.11462616920471191,0.17008553445339203,"['перелом', '##ы']",['пад'],"['из', '-', 'за', 'прекло', '##нного']"
66,Переломы из-за падений из-за преклонного возраста альпиниста были тяжёлыми,PL-PL-PL,PL,PL,PL,0.15966160595417023,0.1874157339334488,"['перелом', '##ы']",['пад'],"['из', '-', 'за', 'прекло', '##нного']"
67,Пристань для яхты из-за высоких штормовых волн была мокрой,SG-SG-SG,SG,SG,SG,0.1482434868812561,0.5692583322525024,"['приста', '##нь']","['ях', '##ты']","['из', '-', 'за', 'высоких']"
67,Пристань для яхты из-за высоких штормовых волн были мокрыми,SG-SG-PL,SG,SG,PL,0.091244176030159,0.3403542935848236,"['приста', '##нь']","['ях', '##ты']","['из', '-', 'за', 'высоких']"
67,Пристань для яхт из-за высоких штормовых волн была мокрой,SG-PL-SG,SG,PL,SG,0.12698546051979065,0.5990400910377502,"['приста', '##нь']","['ях', '##т']","['из', '-', 'за', 'высоких']"
67,Пристань для яхт из-за высоких штормовых волн были мокрыми,SG-PL-PL,SG,PL,PL,0.07608644664287567,0.3506464958190918,"['приста', '##нь']","['ях', '##т']","['из', '-', 'за', 'высоких']"
67,Пристани для яхты из-за высоких штормовых волн была мокрой,PL-SG-SG,PL,SG,SG,0.15669868886470795,0.41417208313941956,['пристани'],"['ях', '##ты']","['из', '-', 'за', 'высоких']"
67,Пристани для яхты из-за высоких штормовых волн были мокрыми,PL-SG-PL,PL,SG,PL,0.12417681515216827,0.39622193574905396,['пристани'],"['ях', '##ты']","['из', '-', 'за', 'высоких']"
67,Пристани для яхт из-за высоких штормовых волн была мокрой,PL-PL-SG,PL,PL,SG,0.14044059813022614,0.39759063720703125,['пристани'],"['ях', '##т']","['из', '-', 'за', 'высоких']"
67,Пристани для яхт из-за высоких штормовых волн были мокрыми,PL-PL-PL,PL,PL,PL,0.10990343987941742,0.3970224857330322,['пристани'],"['ях', '##т']","['из', '-', 'за', 'высоких']"
68,Пропуск из-за травмы с главным врачом команды был согласован,SG-SG-SG,SG,SG,SG,0.09140709787607193,0.2591093182563782,['пропуск'],['травмы'],"['с', 'главным']"
68,Пропуск из-за травмы с главным врачом команды были согласованы,SG-SG-PL,SG,SG,PL,0.0758047103881836,0.1135643795132637,['пропуск'],['травмы'],"['с', 'главным']"
68,Пропуск из-за травм с главным врачом команды был согласован,SG-PL-SG,SG,PL,SG,0.1392901986837387,0.24948161840438843,['пропуск'],['травм'],"['с', 'главным']"
68,Пропуск из-за травм с главным врачом команды были согласованы,SG-PL-PL,SG,PL,PL,0.11802417039871216,0.12375400215387344,['пропуск'],['травм'],"['с', 'главным']"
68,Пропуски из-за травмы с главным врачом команды был согласован,PL-SG-SG,PL,SG,SG,0.11840546131134033,0.23523078858852386,"['пропуск', '##и']",['травмы'],"['с', 'главным']"
68,Пропуски из-за травмы с главным врачом команды были согласованы,PL-SG-PL,PL,SG,PL,0.11415164172649384,0.2544446885585785,"['пропуск', '##и']",['травмы'],"['с', 'главным']"
68,Пропуски из-за травм с главным врачом команды был согласован,PL-PL-SG,PL,PL,SG,0.16511467099189758,0.2403619885444641,"['пропуск', '##и']",['травм'],"['с', 'главным']"
68,Пропуски из-за травм с главным врачом команды были согласованы,PL-PL-PL,PL,PL,PL,0.161321222782135,0.25526610016822815,"['пропуск', '##и']",['травм'],"['с', 'главным']"
69,Рассказ об аварии для усиления эмоционального напряжения был приукрашен,SG-SG-SG,SG,SG,SG,0.05574309825897217,0.21324601769447327,['рассказ'],['аварии'],"['для', 'усиления']"
69,Рассказ об аварии для усиления эмоционального напряжения были приукрашены,SG-SG-PL,SG,SG,PL,0.05122680962085724,0.27317652106285095,['рассказ'],['аварии'],"['для', 'усиления']"
69,Рассказы об аварии для усиления эмоционального напряжения был приукрашен,PL-SG-SG,PL,SG,SG,0.062344714999198914,0.21701090037822723,['рассказы'],['аварии'],"['для', 'усиления']"
69,Рассказы об аварии для усиления эмоционального напряжения были приукрашены,PL-SG-PL,PL,SG,PL,0.07746060937643051,0.197693333029747,['рассказы'],['аварии'],"['для', 'усиления']"
70,Репортаж для газеты после разрешения публичной огласки был написан,SG-SG-SG,SG,SG,SG,0.05251456797122955,0.23687535524368286,"['репор', '##таж']",['газеты'],"['после', 'разрешения']"
70,Репортаж для газеты после разрешения публичной огласки были написаны,SG-SG-PL,SG,SG,PL,0.05267804488539696,0.15428763628005981,"['репор', '##таж']",['газеты'],"['после', 'разрешения']"
70,Репортаж для газет после разрешения публичной огласки был написан,SG-PL-SG,SG,PL,SG,0.05679360032081604,0.25983282923698425,"['репор', '##таж']",['газет'],"['после', 'разрешения']"
70,Репортаж для газет после разрешения публичной огласки были написаны,SG-PL-PL,SG,PL,PL,0.05382484942674637,0.16110773384571075,"['репор', '##таж']",['газет'],"['после', 'разрешения']"
70,Репортажи для газеты после разрешения публичной огласки был написан,PL-SG-SG,PL,SG,SG,0.051831673830747604,0.16490869224071503,"['репор', '##таж', '##и']",['газеты'],"['после', 'разрешения']"
70,Репортажи для газеты после разрешения публичной огласки были написаны,PL-SG-PL,PL,SG,PL,0.05532465875148773,0.2526320815086365,"['репор', '##таж', '##и']",['газеты'],"['после', 'разрешения']"
70,Репортажи для газет после разрешения публичной огласки был написан,PL-PL-SG,PL,PL,SG,0.04139409586787224,0.12822166085243225,"['репор', '##таж', '##и']",['газет'],"['после', 'разрешения']"
70,Репортажи для газет после разрешения публичной огласки были написаны,PL-PL-PL,PL,PL,PL,0.05615042895078659,0.2548829913139343,"['репор', '##таж', '##и']",['газет'],"['после', 'разрешения']"
71,Скандал из-за статьи в глазах непосредственных участников был масштабным,SG-SG-SG,SG,SG,SG,0.25820034742355347,0.569884181022644,['скандал'],['статьи'],"['в', 'глазах']"
71,Скандал из-за статьи в глазах непосредственных участников были масштабными,SG-SG-PL,SG,SG,PL,0.17373403906822205,0.6634933948516846,['скандал'],['статьи'],"['в', 'глазах']"
71,Скандалы из-за статьи в глазах непосредственных участников был масштабным,PL-SG-SG,PL,SG,SG,0.16630245745182037,0.4807531237602234,"['скандал', '##ы']",['статьи'],"['в', 'глазах']"
71,Скандалы из-за статьи в глазах непосредственных участников были масштабными,PL-SG-PL,PL,SG,PL,0.18248489499092102,0.6874796748161316,"['скандал', '##ы']",['статьи'],"['в', 'глазах']"
72,Скидка от авиакомпании из-за недавнего крушения самолёта была беспрецедентной,SG-SG-SG,SG,SG,SG,0.1520031988620758,0.2344815731048584,['скидка'],"['авиакомпа', '##нии']","['из', '-', 'за', 'недавнего']"
72,Скидка от авиакомпании из-за недавнего крушения самолёта были беспрецедентными,SG-SG-PL,SG,SG,PL,0.10953433066606522,0.17764893174171448,['скидка'],"['авиакомпа', '##нии']","['из', '-', 'за', 'недавнего']"
72,Скидка от авиакомпаний из-за недавнего крушения самолёта была беспрецедентной,SG-PL-SG,SG,PL,SG,0.06205315142869949,0.2344815731048584,['скидка'],['авиакомпа'],"['из', '-', 'за', 'недавнего']"
72,Скидка от авиакомпаний из-за недавнего крушения самолёта были беспрецедентными,SG-PL-PL,SG,PL,PL,0.04019715636968613,0.17764893174171448,['скидка'],['авиакомпа'],"['из', '-', 'за', 'недавнего']"
72,Скидки от авиакомпании из-за недавнего крушения самолёта была беспрецедентной,PL-SG-SG,PL,SG,SG,0.10479490458965302,0.2887439429759979,['скидки'],"['авиакомпа', '##нии']","['из', '-', 'за', 'недавнего']"
72,Скидки от авиакомпании из-за недавнего крушения самолёта были беспрецедентными,PL-SG-PL,PL,SG,PL,0.14029432833194733,0.22429564595222473,['скидки'],"['авиакомпа', '##нии']","['из', '-', 'за', 'недавнего']"
72,Скидки от авиакомпаний из-за недавнего крушения самолёта была беспрецедентной,PL-PL-SG,PL,PL,SG,0.04398893564939499,0.2887439429759979,['скидки'],['авиакомпа'],"['из', '-', 'за', 'недавнего']"
72,Скидки от авиакомпаний из-за недавнего крушения самолёта были беспрецедентными,PL-PL-PL,PL,PL,PL,0.05380731076002121,0.22429564595222473,['скидки'],['авиакомпа'],"['из', '-', 'за', 'недавнего']"
73,Стекло для беседки из-за неосторожности пьяных грузчиков было разбито,SG-SG-SG,SG,SG,SG,0.1048457995057106,0.2235933393239975,['стекло'],"['бесед', '##ки']","['из', '-', 'за', 'нео', '##сторожно', '##сти']"
73,Стекло для беседки из-за неосторожности пьяных грузчиков были разбиты,SG-SG-PL,SG,SG,PL,0.08427327871322632,0.18328514695167542,['стекло'],"['бесед', '##ки']","['из', '-', 'за', 'нео', '##сторожно', '##сти']"
73,Стекло для беседок из-за неосторожности пьяных грузчиков было разбито,SG-PL-SG,SG,PL,SG,0.12500552833080292,0.23879101872444153,['стекло'],"['бесед', '##ок']","['из', '-', 'за', 'нео', '##сторожно', '##сти']"
73,Стекло для беседок из-за неосторожности пьяных грузчиков были разбиты,SG-PL-PL,SG,PL,PL,0.10494013875722885,0.19512297213077545,['стекло'],"['бесед', '##ок']","['из', '-', 'за', 'нео', '##сторожно', '##сти']"
74,Стол для трапезы на залитую солнцем террасу был вынесен,SG-SG-SG,SG,SG,SG,0.06601053476333618,0.41034996509552,['стол'],"['трап', '##езы']","['на', 'зали', '##тую']"
74,Стол для трапезы на залитую солнцем террасу были вынесены,SG-SG-PL,SG,SG,PL,0.048296473920345306,0.5512334704399109,['стол'],"['трап', '##езы']","['на', 'зали', '##тую']"
74,Стол для трапез на залитую солнцем террасу был вынесен,SG-PL-SG,SG,PL,SG,0.14404432475566864,0.411129355430603,['стол'],"['трап', '##ез']","['на', 'зали', '##тую']"
74,Стол для трапез на залитую солнцем террасу были вынесены,SG-PL-PL,SG,PL,PL,0.12861931324005127,0.5215267539024353,['стол'],"['трап', '##ез']","['на', 'зали', '##тую']"
74,Столы для трапезы на залитую солнцем террасу был вынесен,PL-SG-SG,PL,SG,SG,0.045418646186590195,0.45206886529922485,['столы'],"['трап', '##езы']","['на', 'зали', '##тую']"
74,Столы для трапезы на залитую солнцем террасу были вынесены,PL-SG-PL,PL,SG,PL,0.05739986151456833,0.3501701354980469,['столы'],"['трап', '##езы']","['на', 'зали', '##тую']"
74,Столы для трапез на залитую солнцем террасу был вынесен,PL-PL-SG,PL,PL,SG,0.12182281911373138,0.43806910514831543,['столы'],"['трап', '##ез']","['на', 'зали', '##тую']"
74,Столы для трапез на залитую солнцем террасу были вынесены,PL-PL-PL,PL,PL,PL,0.13068810105323792,0.33347442746162415,['столы'],"['трап', '##ез']","['на', 'зали', '##тую']"
75,Сувенир для акции в фирменном магазине команды был выбран,SG-SG-SG,SG,SG,SG,0.0800132006406784,0.7837458848953247,"['сувени', '##р']",['акции'],"['в', 'фирмен', '##ном']"
75,Сувенир для акции в фирменном магазине команды были выбраны,SG-SG-PL,SG,SG,PL,0.08702985942363739,0.36348679661750793,"['сувени', '##р']",['акции'],"['в', 'фирмен', '##ном']"
75,Сувениры для акции в фирменном магазине команды был выбран,PL-SG-SG,PL,SG,SG,0.048998165875673294,0.10189135372638702,"['сувени', '##ры']",['акции'],"['в', 'фирмен', '##ном']"
75,Сувениры для акции в фирменном магазине команды были выбраны,PL-SG-PL,PL,SG,PL,0.08869648724794388,0.3977033793926239,"['сувени', '##ры']",['акции'],"['в', 'фирмен', '##ном']"
76,Тень от лампы на высоких сводах храма была видна,SG-SG-SG,SG,SG,SG,0.5199101567268372,0.19133360683918,['тень'],['лампы'],"['на', 'высоких']"
76,Тень от лампы на высоких сводах храма были видны,SG-SG-PL,SG,SG,PL,0.4213126003742218,0.24155071377754211,['тень'],['лампы'],"['на', 'высоких']"
76,Тень от ламп на высоких сводах храма была видна,SG-PL-SG,SG,PL,SG,0.6636190414428711,0.17366644740104675,['тень'],['ламп'],"['на', 'высоких']"
76,Тень от ламп на высоких сводах храма были видны,SG-PL-PL,SG,PL,PL,0.5602570176124573,0.23961445689201355,['тень'],['ламп'],"['на', 'высоких']"
76,Тени от лампы на высоких сводах храма была видна,PL-SG-SG,PL,SG,SG,0.3531875014305115,0.48658958077430725,['тени'],['лампы'],"['на', 'высоких']"
76,Тени от лампы на высоких сводах храма были видны,PL-SG-PL,PL,SG,PL,0.3309476375579834,0.429043710231781,['тени'],['лампы'],"['на', 'высоких']"
76,Тени от ламп на высоких сводах храма была видна,PL-PL-SG,PL,PL,SG,0.4903550148010254,0.4210250973701477,['тени'],['ламп'],"['на', 'высоких']"
76,Тени от ламп на высоких сводах храма были видны,PL-PL-PL,PL,PL,PL,0.533328115940094,0.363309770822525,['тени'],['ламп'],"['на', 'высоких']"
77,Товар с витрины по сильно сниженной цене был продан,SG-SG-SG,SG,SG,SG,0.04325462877750397,0.47679978609085083,['товар'],"['вит', '##рины']","['по', 'с']"
77,Товар с витрины по сильно сниженной цене были проданы,SG-SG-PL,SG,SG,PL,0.041218988597393036,0.23215843737125397,['товар'],"['вит', '##рины']","['по', 'с']"
77,Товар с витрин по сильно сниженной цене был продан,SG-PL-SG,SG,PL,SG,0.05162028595805168,0.4983677864074707,['товар'],"['вит', '##рин']","['по', 'с']"
77,Товар с витрин по сильно сниженной цене были проданы,SG-PL-PL,SG,PL,PL,0.0422210656106472,0.28804442286491394,['товар'],"['вит', '##рин']","['по', 'с']"
77,Товары с витрины по сильно сниженной цене был продан,PL-SG-SG,PL,SG,SG,0.06587447971105576,0.32484447956085205,['товары'],"['вит', '##рины']","['по', 'с']"
77,Товары с витрины по сильно сниженной цене были проданы,PL-SG-PL,PL,SG,PL,0.08134626597166061,0.2535662055015564,['товары'],"['вит', '##рины']","['по', 'с']"
77,Товары с витрин по сильно сниженной цене был продан,PL-PL-SG,PL,PL,SG,0.05594200640916824,0.3864249587059021,['товары'],"['вит', '##рин']","['по', 'с']"
77,Товары с витрин по сильно сниженной цене были проданы,PL-PL-PL,PL,PL,PL,0.07698273658752441,0.3207954168319702,['товары'],"['вит', '##рин']","['по', 'с']"
78,Условие для задачи из-за избытка ненужных фактов было запутанным,SG-SG-SG,SG,SG,SG,0.14248806238174438,0.22167766094207764,['условие'],['задачи'],"['из', '-', 'за', 'из']"
78,Условие для задачи из-за избытка ненужных фактов были запутанными,SG-SG-PL,SG,SG,PL,0.10340040922164917,0.2004425823688507,['условие'],['задачи'],"['из', '-', 'за', 'из']"
78,Условие для задач из-за избытка ненужных фактов было запутанным,SG-PL-SG,SG,PL,SG,0.18701568245887756,0.1469891369342804,['условие'],['задач'],"['из', '-', 'за', 'из']"
78,Условие для задач из-за избытка ненужных фактов были запутанными,SG-PL-PL,SG,PL,PL,0.10347011685371399,0.1306619793176651,['условие'],['задач'],"['из', '-', 'за', 'из']"
78,Условия для задачи из-за избытка ненужных фактов было запутанным,PL-SG-SG,PL,SG,SG,0.11612866073846817,0.10457907617092133,['условия'],['задачи'],"['из', '-', 'за', 'из']"
78,Условия для задачи из-за избытка ненужных фактов были запутанными,PL-SG-PL,PL,SG,PL,0.11311951279640198,0.1273423731327057,['условия'],['задачи'],"['из', '-', 'за', 'из']"
78,Условия для задач из-за избытка ненужных фактов было запутанным,PL-PL-SG,PL,PL,SG,0.1284632384777069,0.0637521743774414,['условия'],['задач'],"['из', '-', 'за', 'из']"
78,Условия для задач из-за избытка ненужных фактов были запутанными,PL-PL-PL,PL,PL,PL,0.12622672319412231,0.1085466593503952,['условия'],['задач'],"['из', '-', 'за', 'из']"
79,Шаблон для таблицы для начинающих пользователей компьютера был удобным,SG-SG-SG,SG,SG,SG,0.045523546636104584,0.2307174950838089,"['шабло', '##н']",['таблицы'],"['для', '##н']"
79,Шаблон для таблицы для начинающих пользователей компьютера были удобными,SG-SG-PL,SG,SG,PL,0.06537677347660065,0.2405807375907898,"['шабло', '##н']",['таблицы'],"['для', '##н']"
79,Шаблон для таблиц для начинающих пользователей компьютера был удобным,SG-PL-SG,SG,PL,SG,0.09650535881519318,0.18769121170043945,"['шабло', '##н']","['табли', '##ц']","['для', '##н']"
79,Шаблон для таблиц для начинающих пользователей компьютера были удобными,SG-PL-PL,SG,PL,PL,0.16684752702713013,0.17567625641822815,"['шабло', '##н']","['табли', '##ц']","['для', '##н']"
79,Шаблоны для таблицы для начинающих пользователей компьютера был удобным,PL-SG-SG,PL,SG,SG,0.12227506935596466,0.2876199781894684,"['шабло', '##ны']",['таблицы'],"['для', 'начинающих']"
79,Шаблоны для таблицы для начинающих пользователей компьютера были удобными,PL-SG-PL,PL,SG,PL,0.1355503648519516,0.28124192357063293,"['шабло', '##ны']",['таблицы'],"['для', 'начинающих']"
79,Шаблоны для таблиц для начинающих пользователей компьютера был удобным,PL-PL-SG,PL,PL,SG,0.2571412920951843,0.20401909947395325,"['шабло', '##ны']","['табли', '##ц']","['для', 'начинающих']"
79,Шаблоны для таблиц для начинающих пользователей компьютера были удобными,PL-PL-PL,PL,PL,PL,0.3268851339817047,0.19852487742900848,"['шабло', '##ны']","['табли', '##ц']","['для', 'начинающих']"
80,Шрам после операции с помощью медицинского лазера был удалён,SG-SG-SG,SG,SG,SG,0.03428037837147713,0.07323839515447617,['шрам'],['операции'],"['с', 'помощью']"
80,Шрам после операции с помощью медицинского лазера были удалены,SG-SG-PL,SG,SG,PL,0.02910941280424595,0.06538805365562439,['шрам'],['операции'],"['с', 'помощью']"
80,Шрамы после операции с помощью медицинского лазера был удалён,PL-SG-SG,PL,SG,SG,0.028109736740589142,0.035205744206905365,"['шрам', '##ы']",['операции'],"['с', 'помощью']"
80,Шрамы после операции с помощью медицинского лазера были удалены,PL-SG-PL,PL,SG,PL,0.04193509742617607,0.09621831774711609,"['шрам', '##ы']",['операции'],"['с', 'помощью']"
